"Time","Sound pressure level"
1.498310602E1,-4.983775147E1
1.509780395E1,-4.842184072E1
1.519969201E1,-4.384460726E1
1.531241095E1,-4.492113798E1
1.541641104E1,-5.004054013E1
1.552930295E1,-5.129060663E1
1.563312805E1,-5.005375518E1
1.574602902E1,-5.001615675E1
1.584976399E1,-5.151696376E1
1.595449996E1,-5.020182139E1
1.606642604E1,-5.053354831E1
1.617115605E1,-5.004415393E1
1.628303099E1,-5.022839906E1
1.638785601E1,-5.126083164E1
1.649983704E1,-5.076906108E1
1.660457194E1,-4.994377448E1
1.671643496E1,-5.138715175E1
1.682116997E1,-5.115270625E1
1.693308902E1,-5.093858831E1
1.703784204E1,-5.107217660E1
1.714975297E1,-4.999710379E1
1.725450099E1,-5.047291126E1
1.736644900E1,-5.119542662E1
1.747117198E1,-4.971427791E1
1.758313406E1,-5.028377002E1
1.768784404E1,-4.973477712E1
1.779978597E1,-5.056235093E1
1.790452504E1,-5.106732255E1
1.801638496E1,-5.031753364E1
1.812118995E1,-4.895061336E1
1.823308897E1,-5.007436764E1
1.834295702E1,-5.113334217E1
1.844975805E1,-5.050187689E1
1.855450594E1,-5.003176728E1
1.866643798E1,-4.988299994E1
1.877918696E1,-5.125660805E1
1.889501595E1,-5.097589279E1
1.900471699E1,-4.936066470E1
1.911640894E1,-4.875876723E1
1.922880101E1,-5.068048722E1
1.933797705E1,-5.074783155E1
1.944916403E1,-4.975501677E1
1.956164598E1,-4.944634601E1
1.966587400E1,-5.099594030E1
1.977830899E1,-5.086057235E1
1.988249695E1,-4.946642879E1
1.999490798E1,-4.944119384E1
2.010158002E1,-5.062693533E1
2.021163094E1,-5.012727739E1
2.031587601E1,-5.065505716E1
2.042828596E1,-4.986307976E1
2.053256702E1,-4.916405870E1
2.064509702E1,-4.937830467E1
2.074940598E1,-5.117386336E1
2.085986197E1,-4.913941150E1
2.096608996E1,-4.953610156E1
2.107665002E1,-4.944737181E1
2.118276405E1,-4.952090560E1
2.129333496E1,-4.910528381E1
2.139945197E1,-4.881523396E1
2.150999904E1,-4.869991670E1
2.161552298E1,-4.906292295E1
2.172563303E1,-5.068954269E1
2.183226299E1,-4.929851622E1
2.194330800E1,-4.886033362E1
2.204903805E1,-4.891598846E1
2.216005099E1,-4.934746579E1
2.226587796E1,-4.958694734E1
2.237662601E1,-4.850611067E1
2.248262298E1,-4.925641951E1
2.259329200E1,-4.971377942E1
2.270358098E1,-4.989369657E1
2.281609595E1,-4.999878435E1
2.292666900E1,-4.869798478E1
2.303294003E1,-4.937331463E1
2.314329803E1,-5.023838354E1
2.324965096E1,-5.056626235E1
2.335998404E1,-4.953348436E1
2.346650898E1,-4.990196242E1
2.357663703E1,-4.996060241E1
2.368331397E1,-5.113587953E1
2.379329205E1,-4.992887675E1
2.390365100E1,-4.939285118E1
2.401673603E1,-5.002192709E1
2.412666094E1,-5.141482000E1
2.423346400E1,-5.061654406E1
2.434300303E1,-4.989126386E1
2.445025396E1,-4.971990061E1
2.455999303E1,-4.937671052E1
2.466704297E1,-5.090396866E1
2.477654195E1,-4.932681903E1
2.488382494E1,-4.976630036E1
2.499330902E1,-5.101640373E1
2.510431898E1,-5.051640696E1
2.521008599E1,-4.996484346E1
2.531733000E1,-5.009146221E1
2.542547905E1,-4.897447155E1
2.553557694E1,-4.971399867E1
2.564849198E1,-5.147811940E1
2.576499403E1,-4.905383023E1
2.586895800E1,-4.913276602E1
2.598174596E1,-5.040012131E1
2.609208405E1,-5.100120574E1
2.620116401E1,-5.070621140E1
2.631149197E1,-4.925022913E1
2.641792703E1,-4.998611373E1
2.652823305E1,-5.171418202E1
2.663461900E1,-5.046195162E1
2.674493504E1,-4.950994691E1
2.685147798E1,-4.951619558E1
2.696146095E1,-5.029930700E1
2.706816304E1,-5.060897124E1
2.717815304E1,-4.968160774E1
2.728500903E1,-4.901395791E1
2.739479697E1,-5.033196589E1
2.750543201E1,-5.143718368E1
2.761050105E1,-5.031900426E1
2.771859097E1,-5.067518266E1
2.783006597E1,-4.954991650E1
2.793534803E1,-4.990396853E1
2.804676902E1,-5.011791728E1
2.815210402E1,-4.917173369E1
2.826342201E1,-4.940036654E1
2.836889803E1,-4.963902072E1
2.848009396E1,-5.009447779E1
2.858566499E1,-5.034642924E1
2.869680703E1,-4.914942235E1
2.880235898E1,-4.908404319E1
2.891344595E1,-4.968094682E1
2.901913095E1,-4.983413993E1
2.913012505E1,-4.898241481E1
2.923594296E1,-4.942033639E1
2.934674001E1,-4.904784535E1
2.945267296E1,-4.942180317E1
2.956340206E1,-4.934201436E1
2.966952002E1,-4.833077111E1
2.978011298E1,-4.876400228E1
2.988627696E1,-4.998363655E1
2.999673998E1,-4.993822353E1
3.010678697E1,-4.945681911E1
3.021969604E1,-4.882362574E1
3.033011794E1,-4.887589826E1
3.043648100E1,-4.966137692E1
3.054676998E1,-5.040065357E1
3.065329504E1,-4.868797502E1
3.076335001E1,-4.972216181E1
3.087005997E1,-4.955487872E1
3.098003697E1,-4.924889884E1
3.108681202E1,-4.901518871E1
3.119675100E1,-4.794540077E1
3.130714595E1,-4.916338486E1
3.141266894E1,-5.006974429E1
3.152037704E1,-4.919413605E1
3.163006902E1,-4.884991217E1
3.173724997E1,-4.899221239E1
3.184675598E1,-4.955264047E1
3.195396602E1,-4.969224929E1
3.206522703E1,-4.811332652E1
3.217073095E1,-4.919071681E1
3.228009200E1,-5.051224764E1
3.238743997E1,-4.919796626E1
3.249668205E1,-4.878744189E1
3.260428798E1,-4.867996006E1
3.271343398E1,-4.916525299E1
3.282099104E1,-4.956766993E1
3.292525303E1,-5.016898635E1
3.303779101E1,-4.885756097E1
3.314194798E1,-4.950481622E1
3.325467098E1,-5.067018918E1
3.335854805E1,-4.985074098E1
3.347133303E1,-4.983365784E1
3.357530797E1,-4.967918723E1
3.368816102E1,-5.004169083E1
3.379192603E1,-5.090630902E1
3.390916002E1,-4.979864461E1
3.402161801E1,-4.928403952E1
3.413455296E1,-4.917919089E1
3.424191499E1,-5.025968223E1
3.435459697E1,-5.041189957E1
3.445851696E1,-5.127790304E1
3.457124102E1,-5.067493280E1
3.467525899E1,-5.022368437E1
3.478794098E1,-4.964851846E1
3.490281606E1,-4.956247834E1
3.501980400E1,-4.923964395E1
3.513622904E1,-5.014173110E1
3.524190700E1,-5.051524691E1
3.535175395E1,-5.057814058E1
3.545857894E1,-4.839963898E1
3.556515205E1,-4.950455358E1
3.567518294E1,-5.117196915E1
3.578789496E1,-4.984040524E1
3.590349603E1,-5.007359041E1
3.601652205E1,-4.964778413E1
3.612419605E1,-4.917656456E1
3.623700094E1,-5.068052253E1
3.634196901E1,-5.111975350E1
3.645489097E1,-4.951470166E1
3.656956804E1,-5.099804271E1
3.667524099E1,-5.114622361E1
3.678716195E1,-5.077411637E1
3.689187300E1,-5.007497437E1
3.700401103E1,-4.855452551E1
3.711028600E1,-4.977613759E1
3.722322202E1,-5.131239768E1
3.733602297E1,-4.989759571E1
3.744197500E1,-4.971515698E1
3.755476499E1,-4.988607085E1
3.767125094E1,-5.035410301E1
3.777528799E1,-4.970111209E1
3.788815296E1,-4.826085950E1
3.800423706E1,-4.937304706E1
3.811067903E1,-5.036440607E1
3.822367394E1,-5.056938997E1
3.833648503E1,-4.995624904E1
3.844047201E1,-5.004600631E1
3.854876494E1,-4.980373142E1
3.865722096E1,-5.033848351E1
3.876307905E1,-4.875671999E1
3.887400401E1,-4.858409568E1
3.897892797E1,-5.026376483E1
3.909078002E1,-4.985825656E1
3.919634795E1,-5.002511231E1
3.931115198E1,-4.967216272E1
3.942392898E1,-4.921748443E1
3.952967799E1,-4.950472573E1
3.964096999E1,-5.036641813E1
3.974634695E1,-4.958550152E1
3.985776997E1,-4.905514542E1
3.996321094E1,-4.945114856E1
4.007452202E1,-4.977624555E1
4.017974102E1,-4.994108344E1
4.029140103E1,-4.901999965E1
4.039634395E1,-4.858327789E1
4.051198196E1,-4.928375977E1
4.062484097E1,-4.966716772E1
4.072979999E1,-4.934576278E1
4.084160697E1,-4.955435477E1
4.094596803E1,-4.807715778E1
4.105843496E1,-4.843967162E1
4.116262805E1,-4.818825165E1
4.127516699E1,-4.926207275E1
4.137889802E1,-4.873987830E1
4.149114001E1,-4.904659066E1
4.160630202E1,-4.957076581E1
4.171309304E1,-4.904802449E1
4.182537496E1,-4.831898547E1
4.192971897E1,-4.858252924E1
4.204217696E1,-5.028464816E1
4.214642096E1,-5.018847924E1
4.225894904E1,-4.908112622E1
4.236311197E1,-4.853681129E1
4.247576797E1,-4.959751505E1
4.257914197E1,-5.065412953E1
4.269196999E1,-4.896892201E1
4.279578102E1,-4.775239096E1
4.290866804E1,-4.990257125E1
4.301865494E1,-5.087163867E1
4.312606394E1,-5.017930561E1
4.322975600E1,-4.962044156E1
4.333508098E1,-5.010011918E1
4.344642901E1,-4.981577629E1
4.355601799E1,-5.020631389E1
4.366281903E1,-4.821632093E1
4.377264404E1,-4.985968428E1
4.387952101E1,-5.168136985E1
4.398934102E1,-5.088933886E1
4.409616494E1,-5.021056839E1
4.420602703E1,-5.046243393E1
4.431377006E1,-5.019842273E1
4.442270994E1,-4.998636939E1
4.453549802E1,-5.074051751E1
4.464626896E1,-4.841659896E1
4.475601995E1,-5.031276914E1
4.486277497E1,-5.081286226E1
4.497265697E1,-5.109838101E1
4.507712197E1,-5.113074715E1
4.519011903E1,-4.990731632E1
4.529381704E1,-4.950609922E1
4.540665996E1,-5.056719385E1
4.551422298E1,-5.023765234E1
4.562705100E1,-4.937820968E1
4.573986900E1,-4.984851745E1
4.584563303E1,-4.988889512E1
4.595848095E1,-5.036851076E1
4.607527804E1,-5.029830452E1
4.619239104E1,-4.999888000E1
4.630855405E1,-5.052660785E1
4.642505205E1,-5.129914660E1
4.652897704E1,-5.067751391E1
4.664194095E1,-4.930439232E1
4.674567902E1,-4.889102136E1
4.685853100E1,-5.013714450E1
4.696232498E1,-5.068443442E1
4.706786501E1,-4.897925609E1
4.717898703E1,-5.010415948E1
4.729210603E1,-5.037417218E1
4.739565206E1,-4.996222043E1
4.750855994E1,-4.928124198E1
4.761224198E1,-4.838587965E1
4.772503304E1,-4.922380182E1
4.782897997E1,-5.034742069E1
4.794171703E1,-5.003591154E1
4.804562294E1,-4.997041098E1
4.815846395E1,-4.964272069E1
4.826241803E1,-4.988724562E1
4.836780703E1,-5.025960165E1
4.847891104E1,-4.911586706E1
4.859163499E1,-4.818336006E1
4.869554400E1,-4.990531338E1
4.880844605E1,-5.089223781E1
4.891605198E1,-5.029101464E1
4.902900004E1,-4.969554257E1
4.914199495E1,-4.953382835E1
4.924577701E1,-4.984676830E1
4.935857797E1,-4.919573289E1
4.946248806E1,-4.919573289E1
4.957544100E1,-5.067513451E1
4.967926705E1,-4.995654228E1
4.979205203E1,-4.995904965E1
4.990152597E1,-5.063152178E1
5.001280200E1,-5.030412338E1
5.012523103E1,-4.962286333E1
5.022953904E1,-4.916004728E1
5.033870602E1,-4.957266753E1
5.044632399E1,-4.972391107E1
5.055540895E1,-4.877220606E1
5.066718996E1,-4.898590336E1
5.077981997E1,-5.050673855E1
5.088875401E1,-4.952062004E1
5.099663305E1,-4.826912843E1
5.110541904E1,-4.883457790E1
5.121342194E1,-5.005088237E1
5.132209396E1,-4.902303104E1
5.143014097E1,-4.849786961E1
5.153864205E1,-4.875511509E1
5.164692104E1,-4.816022568E1
5.175417399E1,-4.945193828E1
5.186372697E1,-4.904163503E1
5.197091997E1,-4.923025548E1
5.208042300E1,-4.894378900E1
5.219199598E1,-4.971787316E1
5.229719698E1,-4.946161882E1
5.241011703E1,-4.791697336E1
5.251797295E1,-4.801689078E1
5.263066304E1,-4.932824725E1
5.274187005E1,-4.968092392E1
5.284759498E1,-4.890048603E1
5.296043205E1,-4.923856075E1
5.306787205E1,-4.979542420E1
5.317979503E1,-5.112385724E1
5.329647899E1,-4.932807286E1
5.341215205E1,-4.815503717E1
5.352522600E1,-4.947338729E1
5.363122797E1,-4.943084674E1
5.374406397E1,-4.997020037E1
5.384794605E1,-5.001346151E1
5.396076095E1,-4.946532589E1
5.406476998E1,-5.079123262E1
5.417747700E1,-5.065435694E1
5.428152800E1,-4.881704186E1
5.439435494E1,-4.887854544E1
5.449835694E1,-4.989508876E1
5.461116302E1,-5.028853504E1
5.471879601E1,-5.179553596E1
5.482976401E1,-5.051121492E1
5.494601297E1,-4.976462626E1
5.505915594E1,-5.101043296E1
5.516532505E1,-4.881830540E1
5.527406502E1,-4.966076129E1
5.538213396E1,-5.020935806E1
5.549478900E1,-4.987524673E1
5.559892499E1,-4.981574177E1
5.571162105E1,-5.121904742E1
5.581565797E1,-4.987221141E1
5.592856205E1,-5.034403036E1
5.603239095E1,-5.022576301E1
5.614545500E1,-5.030092620E1
5.624928105E1,-4.923124745E1
5.636126804E1,-4.933631350E1
5.646604800E1,-4.971720409E1
5.657905102E1,-5.142123135E1
5.668275499E1,-5.061393680E1
5.679565001E1,-4.994798316E1
5.689952803E1,-5.113925129E1
5.701229203E1,-5.059433685E1
5.712003696E1,-5.024408961E1
5.722979701E1,-5.002691270E1
5.733301103E1,-4.907856284E1
5.744623101E1,-5.002520897E1
5.755005395E1,-4.929184659E1
5.766281903E1,-5.011594919E1
5.776661098E1,-4.931936385E1
5.787947798E1,-4.949691521E1
5.798345900E1,-4.985392108E1
5.809632301E1,-4.968131975E1
5.820018399E1,-4.823876530E1
5.831301606E1,-4.814299434E1
5.841694903E1,-4.955372496E1
5.852977097E1,-5.054897004E1
5.863374805E1,-5.021991294E1
5.874639094E1,-4.979998228E1
5.885051298E1,-4.897416480E1
5.896302795E1,-4.995640496E1
5.906721401E1,-4.867038636E1
5.917969894E1,-4.815431600E1
5.928406405E1,-4.894618970E1
5.939643598E1,-4.844545198E1
5.950080895E1,-4.988975228E1
5.961305797E1,-5.022380522E1
5.972118104E1,-4.936350453E1
5.982969499E1,-4.872335286E1
5.993430901E1,-4.867397011E1
6.004636097E1,-4.740754446E1
6.015122402E1,-4.943933237E1
6.026306200E1,-4.796501575E1
6.036775196E1,-4.874406819E1
6.047898602E1,-4.955094632E1
6.058466899E1,-4.843008885E1
6.069742095E1,-4.791426539E1
6.080138803E1,-4.899637073E1
6.091418397E1,-4.892195049E1
6.101812601E1,-4.861194700E1
6.113089597E1,-4.825131853E1
6.123493600E1,-4.806837463E1
6.134763503E1,-4.813809083E1
6.145170295E1,-4.950641402E1
6.156483698E1,-4.866618394E1
6.166849601E1,-4.815440379E1
6.178110397E1,-4.797557013E1
6.188523102E1,-4.942757463E1
6.199658394E1,-4.859251474E1
6.210201800E1,-4.743472819E1
6.220544696E1,-4.762163267E1
6.231649804E1,-4.918515617E1
6.242597699E1,-5.003610276E1
6.253668499E1,-4.934228717E1
6.264697695E1,-4.882173759E1
6.275245404E1,-4.875304450E1
6.286559498E1,-4.994084849E1
6.296913195E1,-4.807313344E1
6.307719803E1,-4.727857816E1
6.318592095E1,-4.861337826E1
6.329881597E1,-4.957670559E1
6.340271604E1,-4.975049883E1
6.351570594E1,-4.922792479E1
6.361951900E1,-4.847598283E1
6.373236203E1,-4.971470720E1
6.383622503E1,-4.976489809E1
6.394901800E1,-4.864653800E1
6.405301297E1,-4.871301885E1
6.416579795E1,-4.976085931E1
6.426977098E1,-4.965074469E1
6.438276601E1,-5.080725849E1
6.448662806E1,-4.933572304E1
6.459957802E1,-4.956590171E1
6.470340800E1,-5.012588867E1
6.481618905E1,-4.948183818E1
6.492376304E1,-4.893442011E1
6.503376102E1,-4.922531952E1
6.514684200E1,-4.813739441E1
6.525362897E1,-5.053410215E1
6.536558902E1,-5.042761765E1
6.547033405E1,-4.920601318E1
6.558312702E1,-4.982409065E1
6.568716395E1,-4.135042345E1
6.579477096E1,-4.850754911E1
6.590391600E1,-4.904485398E1
6.601333904E1,-4.871060742E1
6.612461603E1,-4.949084455E1
6.623738503E1,-4.923227475E1
6.634667802E1,-5.032818405E1
6.645423198E1,-4.950281295E1
6.656716096E1,-4.990310025E1
6.667096806E1,-5.043623464E1
6.678359699E1,-4.999186818E1
6.688775802E1,-4.150078796E1
6.699817204E1,-4.332309433E1
6.710444701E1,-4.370423174E1
6.721737301E1,-4.965930089E1
6.732482100E1,-4.892045359E1
6.743626702E1,-4.904994634E1
6.755292797E1,-4.933476189E1
6.766916096E1,-5.026615167E1
6.777152896E1,-4.839299799E1
6.788426602E1,-4.882830338E1
6.798838496E1,-4.938657635E1
6.810111105E1,-5.022782397E1
6.820513296E1,-5.040898876E1
6.831796396E1,-5.054526095E1
6.842181897E1,-5.040727405E1
6.853477895E1,-4.857178521E1
6.863857603E1,-4.969022191E1
6.875138998E1,-4.889322255E1
6.885542202E1,-4.889322255E1
6.896829605E1,-4.904231120E1
6.907209694E1,-4.980401264E1
6.918493903E1,-5.019887702E1
6.928890705E1,-4.936115144E1
6.940172195E1,-4.783056014E1
6.950574398E1,-4.806073928E1
6.961873996E1,-4.947402268E1
6.972621500E1,-4.873575629E1
6.983629596E1,-4.183233288E1
6.994955599E1,-4.799000326E1
7.005592799E1,-4.972778002E1
7.016863894E1,-4.991212728E1
7.027414596E1,-4.922484882E1
7.038528097E1,-4.917674779E1
7.048966599E1,-4.916949370E1
7.060261405E1,-4.928447142E1
7.070624495E1,-3.985762917E1
7.081908405E1,-4.431355052E1
7.092684197E1,-4.752948820E1
7.103625202E1,-4.778300807E1
7.113984799E1,-4.862139143E1
7.125279105E1,-4.872150823E1
7.135670197E1,-4.820451339E1
7.146743500E1,-4.799767393E1
7.157338405E1,-4.827527283E1
7.168529105E1,-4.754338877E1
7.179016304E1,-4.741736581E1
7.190049398E1,-4.799699763E1
7.200686097E1,-4.867989252E1
7.211971295E1,-4.861148775E1
7.222363997E1,-4.848552633E1
7.233653903E1,-4.886787584E1
7.244042194E1,-4.853596253E1
7.254957497E1,-4.889026850E1
7.266070199E1,-4.787803860E1
7.277076101E1,-4.862340872E1
7.287738895E1,-4.878659458E1
7.298347998E1,-4.897267448E1
7.309410894E1,-4.962768787E1
7.320680499E1,-5.002157532E1
7.332181501E1,-4.893139885E1
7.343822694E1,-4.968771914E1
7.354407001E1,-4.945273498E1
7.365704298E1,-4.874072212E1
7.377082801E1,-4.961004166E1
7.387746298E1,-4.952671822E1
7.399013698E1,-4.342927702E1
7.410583699E1,-4.917331950E1
7.421082199E1,-5.022213790E1
7.432360697E1,-5.003478576E1
7.443255699E1,-5.032466802E1
7.454153597E1,-5.031904041E1
7.464926302E1,-4.929583065E1
7.475841701E1,-4.969379454E1
7.486585200E1,-4.966101491E1
7.497501504E1,-4.564169197E1
7.508253205E1,-4.461457563E1
7.519186604E1,-5.027828159E1
7.529922700E1,-5.050421032E1
7.540857899E1,-5.008195344E1
7.551586199E1,-4.966583510E1
7.562541497E1,-4.955556482E1
7.573109496E1,-4.884579264E1
7.584211802E1,-4.377040822E1
7.594771302E1,-5.007491341E1
7.605887902E1,-5.077654037E1
7.616440904E1,-5.050306603E1
7.627569604E1,-5.050973754E1
7.638107300E1,-5.010604706E1
7.649249101E1,-4.994011105E1
7.659777999E1,-4.894609964E1
7.670919800E1,-4.944471197E1
7.681444502E1,-5.031930116E1
7.692968500E1,-5.030755258E1
7.704245996E1,-5.081554729E1
7.714776504E1,-4.538057187E1
7.725942600E1,-4.430783969E1
7.736443901E1,-5.026753248E1
7.747627997E1,-4.882699047E1
7.758108497E1,-4.869329616E1
7.769311202E1,-4.919379889E1
7.779783797E1,-4.999876323E1
7.790980494E1,-4.973488910E1
7.801443195E1,-5.081104871E1
7.813009501E1,-4.891627386E1
7.824297202E1,-4.617387352E1
7.834777796E1,-5.002064112E1
7.846010399E1,-4.897810995E1
7.856435001E1,-4.949082431E1
7.867559898E1,-4.980015702E1
7.879215205E1,-4.990597836E1
7.890820599E1,-4.994790271E1
7.901441801E1,-4.931588621E1
7.913086200E1,-4.955592761E1
7.924375296E1,-5.035842987E1
7.934774005E1,-4.927414094E1
7.946053803E1,-4.911758071E1
7.957309496E1,-4.889439147E1
7.967741799E1,-4.957910215E1
7.979024601E1,-4.982744895E1
7.989409101E1,-4.935549209E1
8.000677204E1,-4.895926178E1
8.011088002E1,-4.942632640E1
8.021412897E1,-4.882575980E1
8.032482696E1,-4.881284399E1
8.044166005E1,-4.894437232E1
8.055478799E1,-4.815122419E1
8.066131794E1,-4.872667277E1
8.077333701E1,-4.856917963E1
8.087788296E1,-4.875763679E1
8.098768497E1,-4.833845651E1
8.109484601E1,-4.798224515E1
8.119908905E1,-4.804485408E1
8.131143904E1,-4.820651737E1
8.141574597E1,-4.766989831E1
8.153219903E1,-4.756035384E1
8.164496398E1,-4.870348309E1
8.174907994E1,-4.795181067E1
8.186170602E1,-4.818413238E1
8.196575403E1,-4.786746735E1
8.207846594E1,-4.777230926E1
8.218796003E1,-4.872124345E1
8.229542804E1,-4.775771854E1
8.240828896E1,-4.779290979E1
8.251446295E1,-4.911731177E1
8.262730205E1,-4.307242288E1
8.274335396E1,-4.681277360E1
8.284772897E1,-4.936472059E1
8.296072698E1,-4.862178017E1
8.306787002E1,-4.869338115E1
8.317904997E1,-4.872473191E1
8.329187703E1,-4.855650880E1
8.339772904E1,-4.929704773E1
8.351053596E1,-4.897578101E1
8.361440504E1,-4.874177887E1
8.371874201E1,-5.017241822E1
8.382938194E1,-3.995866569E1
8.394233704E1,-4.220205092E1
8.404788196E1,-4.648292988E1
8.416077197E1,-4.915228800E1
8.426451504E1,-4.921001663E1
8.437712502E1,-4.901822623E1
8.448105395E1,-4.924360426E1
8.459317601E1,-5.030637481E1
8.469771504E1,-4.967708360E1
8.481057203E1,-5.071946381E1
8.491445005E1,-5.032723339E1
8.502659702E1,-5.000722132E1
8.513374901E1,-4.973658376E1
8.523952794E1,-4.933615660E1
8.534783304E1,-4.834520951E1
8.545317495E1,-4.947656782E1
8.556371200E1,-5.021579722E1
8.567641699E1,-5.028220197E1
8.578035796E1,-5.113516290E1
8.589241695E1,-5.005149327E1
8.599722505E1,-5.020836076E1
8.611003304E1,-5.064453605E1
8.621393704E1,-4.892368435E1
8.632674205E1,-4.815013847E1
8.643068004E1,-4.945306756E1
8.653624201E1,-4.986231950E1
8.664753497E1,-5.096194535E1
8.676005995E1,-4.998956797E1
8.686428297E1,-5.007012184E1
8.697700298E1,-5.100531228E1
8.708097804E1,-4.285876846E1
8.719367194E1,-4.634422001E1
8.729770899E1,-4.931180695E1
8.741049695E1,-4.949771245E1
8.751457500E1,-4.943743826E1
8.761755800E1,-4.972781318E1
8.773031604E1,-4.941855470E1
8.783941102E1,-4.997546382E1
8.794813204E1,-5.009403915E1
8.806118405E1,-4.825570375E1
8.816492295E1,-4.965387073E1
8.827754104E1,-4.937188755E1
8.838162804E1,-4.892195816E1
8.849440396E1,-4.368484314E1
8.859846699E1,-4.019070923E1
8.871123195E1,-4.767625930E1
8.881513798E1,-4.874529931E1
8.892808700E1,-4.905553594E1
8.903196800E1,-4.957462931E1
8.913897800E1,-4.986720430E1
8.924865794E1,-4.870404751E1
8.936164403E1,-4.941807295E1
8.946546900E1,-4.982122382E1
8.957207298E1,-4.862217099E1
8.968236494E1,-4.828630113E1
8.979519200E1,-4.850887360E1
8.989904296E1,-4.401339030E1
9.000234497E1,-4.824534615E1
9.011514795E1,-4.754869753E1
9.023043799E1,-4.755496626E1
9.034298694E1,-4.805022821E1
9.044931400E1,-4.829242750E1
9.056204200E1,-4.824370597E1
9.066609299E1,-4.784188307E1
9.077884197E1,-4.735570657E1
9.088281798E1,-4.813282532E1
9.099567294E1,-4.763931916E1
9.109957397E1,-4.723707989E1
9.121225095E1,-4.803828666E1
9.131631994E1,-4.829372949E1
9.142910397E1,-4.794402935E1
9.153687096E1,-4.869826556E1
9.164926803E1,-4.863946852E1
9.176217699E1,-4.809638001E1
9.186661196E1,-4.736291389E1
9.197886705E1,-4.757059936E1
9.208335304E1,-4.778955143E1
9.219605994E1,-4.839247644E1
9.230024898E1,-4.751757596E1
9.241308200E1,-4.809420331E1
9.251701200E1,-4.895093989E1
9.262970996E1,-4.836301203E1
9.273740697E1,-4.870267584E1
9.284271705E1,-4.889215001E1
9.295052898E1,-4.861860889E1
9.305393398E1,-4.826051028E1
9.316483104E1,-4.859270580E1
9.327569199E1,-4.877587887E1
9.338408601E1,-4.937097880E1
9.349680197E1,-4.904377867E1
9.360087204E1,-5.003994448E1
9.370503402E1,-4.962632967E1
9.381763494E1,-4.864500356E1
9.393063605E1,-4.913114567E1
9.403439796E1,-4.891835290E1
9.413891900E1,-3.934766007E1
9.425121403E1,-4.294718549E1
9.436407804E1,-4.959682000E1
9.446793103E1,-4.924879829E1
9.458067703E1,-5.026756123E1
9.468472195E1,-4.889246601E1
9.479746401E1,-4.937864437E1
9.490163696E1,-4.658056996E1
9.501064801E1,-4.319795818E1
9.511822295E1,-4.756428103E1
9.523103094E1,-4.969380955E1
9.533868504E1,-4.507807618E1
9.545143402E1,-5.004794776E1
9.556367195E1,-4.960920286E1
9.566853797E1,-4.818152357E1
9.578129995E1,-4.726153106E1
9.588528502E1,-4.868539553E1
9.599795103E1,-3.931894594E1
9.610214496E1,-4.492730754E1
9.621502304E1,-4.816295106E1
9.631886196E1,-5.001258056E1
9.643166399E1,-4.965641949E1
9.653931999E1,-4.953738360E1
9.664434803E1,-4.975546510E1
9.675236797E1,-4.970360526E1
9.686223304E1,-4.904919366E1
9.696935403E1,-4.952591107E1
9.708236599E1,-4.868792318E1
9.718604696E1,-4.696374012E1
9.729888403E1,-5.030831875E1
9.740274501E1,-4.949444850E1
9.751576805E1,-5.054892029E1
9.761956894E1,-5.034288810E1
9.773226297E1,-4.794491816E1
9.783634198E1,-4.877561463E1
9.794928002E1,-4.943905842E1
9.805304003E1,-4.891357668E1
9.816579998E1,-4.960347490E1
9.826973498E1,-4.966037590E1
9.838245702E1,-4.977832901E1
9.848664200E1,-4.614789777E1
9.859965003E1,-4.859456974E1
9.870332003E1,-4.846569391E1
9.881606805E1,-4.879802778E1
9.892011094E1,-4.861606982E1
9.902856398E1,-4.314077258E1
9.914065397E1,-4.798364052E1
9.924434602E1,-4.870446079E1
9.935370696E1,-4.938440128E1
9.946656895E1,-4.952014102E1
9.957059097E1,-4.824438091E1
9.968086195E1,-4.882284737E1
9.978718197E1,-4.769028350E1
9.990005398E1,-4.236636995E1
1.000040081E2,-4.808978081E1
1.001169060E2,-4.846186804E1
1.002207370E2,-4.886024310E1
1.003334600E2,-4.872956541E1
1.004375139E2,-4.772904688E1
1.005503820E2,-4.808875242E1
1.006544120E2,-4.756628416E1
1.007643270E2,-4.747894625E1
1.008711100E2,-4.778571525E1
1.009837530E2,-4.763596257E1
1.010877900E2,-4.765308689E1
1.011974360E2,-4.791580946E1
1.013046260E2,-4.751221442E1
1.014145030E2,-4.081008734E1
1.015213860E2,-4.567864899E1
1.016342530E2,-4.675331649E1
1.017418830E2,-4.760925453E1
1.018465509E2,-4.762772764E1
1.019549100E2,-4.767081843E1
1.020653270E2,-4.834414776E1
1.021718180E2,-4.814383973E1
1.022844950E2,-4.188563298E1
1.023885100E2,-4.558018935E1
1.024968020E2,-4.758654384E1
1.026053790E2,-3.941247402E1
1.027101340E2,-4.380011003E1
1.028219850E2,-4.667966054E1
1.029349520E2,-4.771220921E1
1.030389690E2,-4.733769272E1
1.031518821E2,-4.842666442E1
1.032555690E2,-4.927911698E1
1.033678420E2,-4.883409264E1
1.034723181E2,-4.880600271E1
1.035849980E2,-4.561496832E1
1.036891720E2,-4.544042854E1
1.037981451E2,-4.845616831E1
1.039059310E2,-4.910983598E1
1.040136369E2,-4.939253555E1
1.041226690E2,-5.000237984E1
1.042287740E2,-5.073552981E1
1.043431330E2,-4.989268462E1
1.044482400E2,-4.307084827E1
