"Time","Sound pressure level"
8.964093697E1,-5.053357606E1
8.975367892E1,-5.031211757E1
8.985771191E1,-5.140320434E1
8.996877897E1,-5.019617204E1
9.007447898E1,-5.063116708E1
9.018370092E1,-5.104326826E1
9.029117894E1,-4.249692646E1
9.040033090E1,-4.978136414E1
9.050799596E1,-5.034878321E1
9.061696601E1,-5.002974698E1
9.072473490E1,-4.605320573E1
9.083361697E1,-3.968748598E1
9.094160199E1,-4.878170966E1
9.105036294E1,-4.936386862E1
9.116095495E1,-4.838787561E1
9.126651990E1,-4.508667941E1
9.137510598E1,-5.084929923E1
9.148365796E1,-5.062822070E1
9.159191501E1,-5.106721260E1
9.170066094E1,-4.060224250E1
9.180861092E1,-4.939843468E1
9.191723800E1,-4.130502296E1
9.202540195E1,-4.664442039E1
9.213391399E1,-5.040450124E1
9.224227190E1,-5.050001582E1
9.235056400E1,-4.431543196E1
9.245893800E1,-4.706049388E1
9.256722891E1,-4.972400807E1
9.267572594E1,-5.065797888E1
9.278392899E1,-5.074797844E1
9.289246202E1,-4.995411217E1
9.300058293E1,-5.098736153E1
9.310926592E1,-5.072772972E1
9.321722496E1,-5.081268987E1
9.332609093E1,-4.978360742E1
9.343391800E1,-5.068967641E1
9.354280090E1,-4.383776467E1
9.364955497E1,-4.578770960E1
9.376205099E1,-5.021320996E1
9.386743391E1,-5.071066517E1
9.397642791E1,-5.023612303E1
9.408403599E1,-5.149917526E1
9.419317293E1,-4.565663643E1
9.430080593E1,-4.814096757E1
9.440998292E1,-5.051719332E1
9.451745498E1,-5.199702384E1
9.462672293E1,-3.781033185E1
9.473417699E1,-4.824363236E1
9.484347999E1,-4.497285804E1
9.495080197E1,-4.460499993E1
9.506020296E1,-4.848194878E1
9.516745198E1,-5.079018871E1
9.527701497E1,-5.044669000E1
9.538404596E1,-5.086180121E1
9.549371493E1,-5.132687641E1
9.560075796E1,-5.139343846E1
9.571156895E1,-5.094749934E1
9.581541300E1,-5.088024363E1
9.592727399E1,-5.135583105E1
9.603983998E1,-4.550049154E1
9.614416194E1,-4.782844451E1
9.625694096E1,-4.503897229E1
9.636397600E1,-4.253354380E1
9.646862698E1,-5.046094308E1
9.657762194E1,-4.685651140E1
9.669042301E1,-5.129097725E1
9.679446101E1,-4.230381629E1
9.689792001E1,-4.617030605E1
9.701049900E1,-5.047301793E1
9.712040198E1,-5.087207900E1
9.722800696E1,-5.015489858E1
9.734084094E1,-5.027022692E1
9.744470000E1,-5.155257778E1
9.755440295E1,-5.146649510E1
9.766152990E1,-5.040302689E1
9.777122593E1,-5.120268043E1
9.787834394E1,-5.015349164E1
9.798713791E1,-5.045260615E1
9.809511495E1,-5.124912080E1
9.820758891E1,-5.090112103E1
9.831186092E1,-4.637662270E1
9.842279100E1,-4.562351847E1
9.852861893E1,-4.318164369E1
9.864125490E1,-4.879241098E1
9.874532795E1,-5.094994127E1
9.885786593E1,-5.103743580E1
9.896471691E1,-5.080347757E1
9.907736790E1,-5.069285253E1
9.919346893E1,-4.365021933E1
9.930370295E1,-4.455514921E1
9.941239393E1,-4.854693086E1
9.952511895E1,-5.009890689E1
9.962916791E1,-4.995740768E1
9.974177802E1,-5.024613978E1
9.984588492E1,-4.995714555E1
9.995588994E1,-5.042743195E1
1.000626630E2,-5.017869801E1
1.001753149E2,-4.979051950E1
1.002794989E2,-4.381421580E1
1.003918769E2,-4.055127372E1
1.004962399E2,-4.917842750E1
1.006089009E2,-5.009041899E1
1.007130029E2,-5.027223188E1
1.008183810E2,-5.069245819E1
1.009297310E2,-4.339974291E1
1.010394460E2,-4.837414302E1
1.011464970E2,-4.970524922E1
1.012590320E2,-4.983517174E1
1.013660010E2,-5.035715907E1
1.014710929E2,-5.074598621E1
1.015800680E2,-4.993639006E1
1.016900090E2,-5.015114636E1
1.017969420E2,-4.880672241E1
1.019094820E2,-4.786738376E1
1.020137470E2,-4.981377457E1
1.021261510E2,-5.073966537E1
1.022304499E2,-5.048284807E1
1.023431549E2,-4.639400220E1
1.024488219E2,-4.824925425E1
1.025615770E2,-5.052952883E1
1.026768429E2,-5.055532655E1
1.027821740E2,-5.142833981E1
1.028950160E2,-5.030370866E1
1.029987960E2,-5.009834369E1
1.031113360E2,-5.073528994E1
1.032154870E2,-5.068296230E1
1.033281690E2,-5.006465253E1
1.034323280E2,-5.078750463E1
1.035453199E2,-5.102376343E1
1.036555669E2,-5.037456228E1
1.037671169E2,-4.993568731E1
1.038731279E2,-5.048093029E1
1.039812360E2,-5.028413928E1
1.040861950E2,-5.034293409E1
1.041978370E2,-5.144593000E1
1.043103670E2,-5.041802329E1
1.044227790E2,-5.025722844E1
1.045316249E2,-5.131744368E1
1.046444319E2,-5.053592471E1
1.047483890E2,-5.024078855E1
1.048528949E2,-4.992098637E1
1.049678069E2,-5.094228831E1
1.050727899E2,-4.698450758E1
1.051818440E2,-4.933333158E1
1.052944959E2,-5.133858913E1
1.053987100E2,-5.010470541E1
1.055111370E2,-5.059911640E1
1.056154319E2,-5.147476196E1
1.057280040E2,-4.877497834E1
1.058322730E2,-4.737531525E1
1.059449929E2,-5.129442344E1
1.060489819E2,-5.157290793E1
1.061616540E2,-5.061322417E1
1.062657889E2,-5.103894600E1
1.063782580E2,-5.140876348E1
1.064825540E2,-5.072304596E1
1.065952200E2,-5.124178943E1
1.066993279E2,-5.167351885E1
1.068117440E2,-5.062711500E1
1.069160340E2,-5.032181969E1
1.070210179E2,-5.116679789E1
1.071328809E2,-5.087808450E1
1.072391109E2,-5.093130936E1
1.073495630E2,-4.089454606E1
1.074609640E2,-4.571346611E1
1.075694220E2,-5.017640278E1
1.076819160E2,-5.075604602E1
1.077978790E2,-4.856740387E1
1.079107310E2,-4.846254988E1
1.080165859E2,-5.127961998E1
1.081291050E2,-5.079599207E1
1.082333800E2,-5.087025368E1
1.083460699E2,-5.014207429E1
1.084501389E2,-5.123820591E1
1.085628569E2,-5.082866652E1
1.086669910E2,-5.059214809E1
1.087797110E2,-4.567413187E1
1.088836199E2,-4.987585855E1
1.089960600E2,-5.027394332E1
1.091004250E2,-5.052683733E1
1.092129409E2,-5.058667299E1
1.093171740E2,-5.067729992E1
1.094227780E2,-5.050482290E1
1.095339760E2,-5.134955486E1
1.096467459E2,-4.337020499E1
1.097508620E2,-4.847201255E1
1.098636060E2,-4.320379110E1
1.099703430E2,-4.978715330E1
1.100812559E2,-5.037520140E1
1.101843779E2,-5.065163874E1
1.102970610E2,-5.040398162E1
1.104011539E2,-4.953514032E1
1.105137960E2,-5.089287945E1
1.106178859E2,-4.969324205E1
1.107306180E2,-5.021288910E1
1.108347280E2,-5.038644953E1
1.109474430E2,-4.372663100E1
1.110513949E2,-4.939616004E1
1.111640470E2,-5.038170705E1
1.112682120E2,-5.069189604E1
1.113808089E2,-3.910446913E1
1.114849470E2,-3.910446913E1
1.115976549E2,-5.030108533E1
1.117017469E2,-4.645195324E1
1.118143640E2,-4.218929518E1
1.119184760E2,-4.120166617E1
1.120311619E2,-4.725981126E1
1.121352650E2,-4.646603398E1
1.122390970E2,-4.726379873E1
1.123481539E2,-5.051509910E1
1.124521769E2,-5.054902485E1
1.125648359E2,-3.965065476E1
1.126689149E2,-4.409847731E1
1.127815139E2,-5.048561829E1
1.128856529E2,-4.972863409E1
1.129981619E2,-5.125335372E1
1.131023910E2,-4.549780948E1
1.132148499E2,-5.009019695E1
1.133191830E2,-5.062006961E1
1.134315599E2,-5.183298637E1
1.135359689E2,-5.078640445E1
1.136471809E2,-5.007436076E1
1.137527590E2,-5.104004019E1
1.138650589E2,-5.134733991E1
1.139721509E2,-5.010018628E1
1.140817009E2,-5.072119968E1
1.141862669E2,-5.166294708E1
1.142984639E2,-4.571167570E1
1.144030839E2,-5.009455639E1
1.145150640E2,-4.411050434E1
1.146198790E2,-4.797779292E1
1.147316600E2,-4.231562343E1
1.148366549E2,-5.068097155E1
1.149484040E2,-4.949836033E1
1.150533930E2,-4.618161248E1
1.151650610E2,-4.403273226E1
1.152701219E2,-4.984321140E1
1.153817149E2,-4.979912937E1
1.154869529E2,-4.487067265E1
1.155974189E2,-4.942669000E1
1.157036979E2,-5.017983096E1
1.158153720E2,-3.785371429E1
1.159204409E2,-4.906108323E1
1.160319920E2,-4.243632860E1
1.161371959E2,-4.557580245E1
1.162486290E2,-5.066101338E1
1.163539549E2,-5.108261756E1
1.164653130E2,-4.987426727E1
1.165734680E2,-5.109836568E1
1.166819999E2,-5.071206869E1
1.167874839E2,-5.038139551E1
1.168986460E2,-4.531486924E1
1.170043650E2,-4.203069036E1
1.171152860E2,-4.552845823E1
1.172210460E2,-4.524250923E1
1.173319780E2,-4.500358447E1
1.174379300E2,-4.824309029E1
1.175486089E2,-5.019702997E1
1.176546370E2,-5.076666029E1
1.177655410E2,-3.858044064E1
1.178713880E2,-4.912708820E1
1.179822019E2,-4.357712198E1
1.180881480E2,-4.991263534E1
1.181987369E2,-5.001699412E1
1.183049190E2,-5.111300127E1
1.184113860E2,-5.123002907E1
1.185217500E2,-4.991935635E1
1.186309589E2,-4.242259440E1
1.187386290E2,-4.386904598E1
1.188477269E2,-4.924917214E1
1.189553239E2,-4.613608646E1
1.190679920E2,-5.070629496E1
1.191746689E2,-4.401889153E1
1.192869749E2,-4.532969382E1
1.193997970E2,-5.095182306E1
1.195055000E2,-4.962519943E1
1.196180730E2,-4.538763629E1
1.197224140E2,-4.516485582E1
1.198317330E2,-4.914779379E1
1.199391509E2,-5.013934222E1
1.200511670E2,-5.060950396E1
1.201558640E2,-4.674235846E1
1.202684220E2,-4.165944334E1
1.203752739E2,-4.325179924E1
1.204860719E2,-4.313925794E1
1.205893999E2,-4.789799667E1
1.207020949E2,-4.567960609E1
1.208062899E2,-4.394655344E1
1.209139409E2,-4.983472359E1
1.210229579E2,-4.987206719E1
1.211351850E2,-4.991627340E1
1.212397690E2,-5.060631157E1
1.213522630E2,-4.988974376E1
1.214564819E2,-5.045554578E1
1.215691299E2,-5.087115095E1
1.216733290E2,-4.481539111E1
1.217825890E2,-4.937139399E1
1.218900479E2,-4.874256562E1
1.219992449E2,-4.541668548E1
1.221069120E2,-4.965423775E1
1.222158970E2,-5.062480414E1
1.223235569E2,-4.927380398E1
1.224325479E2,-4.699459245E1
1.225403880E2,-4.389061445E1
1.226492759E2,-4.407471321E1
1.227572429E2,-4.919253061E1
1.228658589E2,-4.429172699E1
1.229762800E2,-5.065065481E1
1.230816430E2,-4.412962067E1
1.231906240E2,-4.309025683E1
1.232993040E2,-4.896026854E1
1.234075210E2,-5.063762927E1
1.235159180E2,-4.536659621E1
1.236242800E2,-4.452929331E1
1.237328449E2,-4.933784194E1
1.238409970E2,-5.056302218E1
1.239494450E2,-4.986498563E1
1.240577240E2,-4.138059039E1
1.241661069E2,-4.678042318E1
1.242745609E2,-4.376891005E1
1.243827989E2,-5.023788433E1
1.244913399E2,-4.592291779E1
1.245994509E2,-4.799692396E1
1.247080849E2,-5.106019479E1
1.248161240E2,-4.537376634E1
1.249249179E2,-4.416394911E1
1.250328000E2,-4.953301663E1
1.251416450E2,-5.046148724E1
1.252494420E2,-4.416081487E1
1.253584920E2,-5.001848903E1
1.254661009E2,-5.137088915E1
1.255777260E2,-4.940038997E1
1.256822770E2,-4.198169123E1
1.257919190E2,-4.775580664E1
1.258997079E2,-5.065943412E1
1.260088030E2,-4.491786315E1
1.261162840E2,-5.110637152E1
1.262254740E2,-4.615023028E1
1.263329749E2,-4.593686461E1
1.264422890E2,-4.297062832E1
1.265496999E2,-4.749767761E1
1.266591829E2,-4.317903707E1
1.267664189E2,-4.325785028E1
1.268758360E2,-4.799931809E1
1.269829860E2,-5.111839189E1
1.270925660E2,-4.967565347E1
1.271996720E2,-4.546858376E1
1.273093300E2,-4.818539593E1
1.274163690E2,-4.651207588E1
1.275261730E2,-4.974391490E1
1.276330190E2,-5.096668720E1
1.277429000E2,-4.380854722E1
1.278500949E2,-4.944953698E1
1.279596729E2,-5.046648628E1
1.280635600E2,-4.568714147E1
1.281665369E2,-4.444138168E1
1.282764540E2,-5.114593497E1
1.283832129E2,-4.002215782E1
1.284932500E2,-4.159235239E1
1.285999169E2,-4.224434010E1
1.287100840E2,-4.066410036E1
1.288165220E2,-4.127333189E1
1.289268069E2,-4.491596892E1
1.290331939E2,-4.059158271E1
1.291435859E2,-4.138739079E1
1.292497990E2,-5.004276501E1
1.293604259E2,-5.097334476E1
1.294648440E2,-4.816184537E1
1.295796959E2,-4.971767138E1
1.296850610E2,-4.717969199E1
1.297949840E2,-4.778803846E1
1.299020829E2,-4.927099553E1
1.300108050E2,-4.282181534E1
1.301233059E2,-5.087897954E1
1.302274480E2,-5.034444990E1
1.303399090E2,-5.181656439E1
1.304462810E2,-4.040666589E1
1.305543180E2,-4.628947876E1
1.306636469E2,-4.839623210E1
1.307743380E2,-5.087186536E1
1.308802279E2,-4.261199786E1
1.309928650E2,-4.361789999E1
1.310969679E2,-4.932947320E1
1.312094129E2,-5.005857320E1
1.313136159E2,-5.127097885E1
1.314227439E2,-4.199759857E1
1.315302730E2,-3.980697051E1
1.316429980E2,-4.803175028E1
1.317509799E2,-4.227351905E1
1.318625909E2,-4.593694931E1
1.319751840E2,-5.004143536E1
1.320783520E2,-4.341602099E1
1.321822259E2,-4.782117188E1
1.322947340E2,-3.836478385E1
1.323989819E2,-3.973934672E1
1.325113750E2,-4.414958738E1
1.326266789E2,-5.030196791E1
1.327322500E2,-4.694571817E1
1.328398340E2,-4.354245207E1
1.329490169E2,-4.994257653E1
1.330617319E2,-4.015932004E1
1.331656170E2,-5.041335030E1
1.332783870E2,-4.980991325E1
1.333937060E2,-4.634136318E1
1.334989580E2,-5.161683772E1
1.336117550E2,-4.399446156E1
1.337273519E2,-4.759921231E1
1.338302449E2,-4.851642662E1
1.339428719E2,-5.114573422E1
1.340460620E2,-4.046748650E1
1.341588060E2,-4.571793191E1
1.342628560E2,-5.083795753E1
1.343754500E2,-5.057233614E1
1.344795530E2,-5.108867609E1
1.345921680E2,-4.335054693E1
1.346964159E2,-5.112056929E1
1.348089280E2,-4.228427614E1
1.349130599E2,-3.917890569E1
1.350255820E2,-4.245610678E1
1.351351620E2,-5.001215851E1
1.352466660E2,-3.997219459E1
1.353591889E2,-4.539851443E1
1.354633670E2,-4.908451128E1
1.355737259E2,-5.099793242E1
1.356801000E2,-5.077132097E1
1.357907400E2,-5.174449932E1
1.358968660E2,-4.298087619E1
1.360050139E2,-4.602554603E1
1.361137500E2,-5.053715948E1
1.362263130E2,-4.652663221E1
1.363305210E2,-5.024932899E1
1.364431109E2,-5.144806720E1
1.365472120E2,-5.119662697E1
1.366598489E2,-5.195714911E1
1.367639819E2,-5.104485863E1
1.368766090E2,-4.642037814E1
1.369832990E2,-4.930554370E1
1.370885270E2,-5.103181489E1
1.371975160E2,-5.160796049E1
1.373101239E2,-5.130016678E1
1.374143900E2,-5.147700973E1
1.375269840E2,-4.350036071E1
1.376311129E2,-4.662597806E1
1.377367450E2,-5.137848177E1
1.378478709E2,-5.018785128E1
1.379557029E2,-4.656280889E1
1.380636539E2,-4.936805734E1
1.381708540E2,-5.104765854E1
1.382813790E2,-5.187317292E1
1.383905230E2,-4.395553908E1
1.384982079E2,-4.974189597E1
1.386072099E2,-4.130189782E1
1.387149490E2,-4.293453698E1
1.388238870E2,-4.713049386E1
1.389317540E2,-4.152345813E1
1.390406530E2,-4.420983717E1
1.391485230E2,-4.139838771E1
1.392571380E2,-4.514931902E1
1.393652179E2,-4.777739876E1
1.394739070E2,-4.994875085E1
1.395850140E2,-4.632949079E1
1.396900300E2,-4.767608283E1
1.397999270E2,-5.046786368E1
1.399126489E2,-4.218919035E1
1.400156640E2,-4.695457811E1
1.401282870E2,-4.672966056E1
1.402324649E2,-4.445402275E1
1.403451560E2,-4.913505995E1
1.404491769E2,-5.186094187E1
1.405589269E2,-5.127329255E1
1.406659640E2,-4.400153068E1
1.407713460E2,-4.568589528E1
1.408827549E2,-5.027609476E1
1.409945740E2,-5.073380226E1
1.411014390E2,-5.160593846E1
1.412139970E2,-5.199452402E1
1.413268130E2,-5.159588786E1
1.414329530E2,-5.206879547E1
1.415428369E2,-4.719689091E1
1.416498320E2,-4.640567109E1
1.417583150E2,-5.087069183E1
1.418664860E2,-5.203038869E1
1.419785260E2,-4.384757736E1
1.420913579E2,-5.053779070E1
1.421999910E2,-4.940951814E1
1.423074640E2,-4.322224604E1
1.424168830E2,-4.461790502E1
1.425296600E2,-4.986170117E1
1.426335540E2,-5.147868773E1
1.427460929E2,-3.839955323E1
1.428503419E2,-4.453388936E1
1.429630419E2,-4.868688750E1
1.430684450E2,-5.112219341E1
1.431811850E2,-4.437889112E1
1.432969769E2,-4.509465728E1
1.434004999E2,-3.985603558E1
1.435117019E2,-4.382809843E1
1.436174519E2,-5.027366878E1
1.437301489E2,-5.095632203E1
1.438341999E2,-4.526893307E1
1.439469180E2,-4.445652749E1
1.440508989E2,-4.936390138E1
1.441620510E2,-4.438304986E1
1.442677040E2,-5.074175167E1
1.443786379E2,-4.423022381E1
1.444884820E2,-4.561718211E1
1.445934060E2,-4.561718211E1
1.447013199E2,-5.082704633E1
1.448138880E2,-5.119920148E1
1.449180349E2,-5.082999149E1
1.450292009E2,-4.411720506E1
1.451348410E2,-4.491875316E1
1.452478280E2,-4.234456035E1
1.453515069E2,-4.879281564E1
1.454642999E2,-5.028935360E1
1.455683190E2,-5.129745129E1
1.456810280E2,-5.139605953E1
1.457876179E2,-4.975357084E1
1.459002709E2,-4.964759542E1
1.460125630E2,-5.142853852E1
1.461185919E2,-5.008917922E1
1.462229639E2,-4.505188918E1
1.463353970E2,-5.071088944E1
1.464454060E2,-5.059839885E1
1.465521059E2,-5.003420653E1
1.466646570E2,-5.139622690E1
1.467689350E2,-5.078609600E1
1.468786880E2,-4.192684283E1
1.469880739E2,-4.789963378E1
1.471005219E2,-5.023233613E1
1.472044569E2,-5.083215738E1
1.473135689E2,-5.066618592E1
1.474193200E2,-4.768271080E1
1.475318999E2,-5.018692377E1
1.476359750E2,-5.088520221E1
1.477452049E2,-4.494337341E1
1.478527349E2,-4.167120736E1
1.479618590E2,-4.942962744E1
1.480695180E2,-4.378603159E1
1.481785840E2,-4.161893132E1
1.482862699E2,-5.068495281E1
1.483952329E2,-5.143386110E1
1.485030919E2,-4.943161364E1
1.486119169E2,-5.090856982E1
1.487198980E2,-5.152978356E1
1.488286020E2,-5.092494563E1
1.489365959E2,-4.351227959E1
1.490466870E2,-4.519072268E1
1.491534439E2,-5.067010442E1
1.492619710E2,-5.019420815E1
1.493700939E2,-5.045771361E1
1.494785850E2,-4.263270126E1
1.495893990E2,-5.038401329E1
1.496948060E2,-5.176401205E1
1.498037970E2,-4.250803376E1
1.499121530E2,-4.205162417E1
1.500206439E2,-4.431250625E1
1.501288229E2,-4.583473544E1
1.502373719E2,-5.021614356E1
1.503455549E2,-5.107543703E1
1.504540960E2,-5.067029118E1
1.505620840E2,-5.093146702E1
1.506708599E2,-5.009676886E1
1.507788529E2,-5.072104049E1
1.508876309E2,-5.084283311E1
1.509945240E2,-5.055653933E1
1.511043450E2,-5.243397271E1
1.512121300E2,-5.118068469E1
1.513211060E2,-4.212000188E1
1.514288030E2,-4.030417811E1
1.515379210E2,-5.008467015E1
1.516444640E2,-4.364611010E1
1.517546810E2,-4.245638298E1
1.518623459E2,-5.018809708E1
1.519714990E2,-5.140426863E1
1.520791030E2,-4.437636845E1
1.521909460E2,-4.808161136E1
1.522958790E2,-5.167868439E1
1.524049950E2,-5.103560661E1
1.525123980E2,-5.178320217E1
1.526218419E2,-4.240131452E1
1.527291009E2,-4.769520850E1
1.528385530E2,-5.137499563E1
1.529456949E2,-4.202787664E1
1.530553180E2,-5.133919672E1
1.531623690E2,-4.288000899E1
1.532721200E2,-4.155995305E1
1.533790200E2,-4.461874720E1
1.534888420E2,-4.009901059E1
1.535957350E2,-4.476430361E1
1.537057209E2,-4.682907452E1
1.538126310E2,-5.217887875E1
1.539223880E2,-5.165343519E1
1.540292660E2,-5.158089268E1
1.541391490E2,-4.983096153E1
1.542459409E2,-5.140017730E1
1.543560059E2,-5.229501346E1
1.544626240E2,-5.104824393E1
1.545727379E2,-5.192120914E1
1.546792920E2,-5.130263636E1
1.547924880E2,-5.056042375E1
1.548960769E2,-5.215536525E1
1.550062200E2,-5.218958309E1
1.551126080E2,-4.582590280E1
1.552231350E2,-4.706739002E1
1.553292819E2,-4.653363956E1
1.554398170E2,-3.945239662E1
1.555521870E2,-5.078073744E1
1.556627270E2,-5.160307535E1
1.557733510E2,-5.175372537E1
1.558793590E2,-5.223526772E1
1.559926629E2,-4.449510936E1
1.560961750E2,-4.243770616E1
1.562068729E2,-4.866843694E1
1.563127450E2,-5.272713598E1
1.564237089E2,-5.185193181E1
1.565293549E2,-4.713552719E1
1.566403749E2,-4.687421144E1
1.567460270E2,-4.163778247E1
1.568572689E2,-4.743250241E1
1.569627730E2,-4.570683759E1
1.570740399E2,-4.346113633E1
1.571794649E2,-4.605616225E1
1.572906970E2,-5.193165699E1
1.573960370E2,-5.179644436E1
1.575074379E2,-5.049081621E1
1.576127200E2,-5.070079146E1
1.577242370E2,-4.257015177E1
1.578295170E2,-4.761408158E1
1.579410939E2,-5.037117996E1
1.580462500E2,-4.678407011E1
1.581577810E2,-4.144830175E1
1.582620779E2,-4.799208399E1
1.583747389E2,-5.038136131E1
1.584795339E2,-4.450680016E1
1.585938599E2,-5.087677147E1
1.587056190E2,-4.194801008E1
1.588129100E2,-5.128078140E1
1.589247940E2,-4.655977580E1
1.590295800E2,-4.704811422E1
1.591416340E2,-4.918729813E1
1.592462519E2,-4.142153704E1
1.593583610E2,-4.594646616E1
1.594624289E2,-4.669870463E1
1.595751350E2,-4.253218030E1
1.596796290E2,-5.089847108E1
1.597946299E2,-5.102757317E1
1.599071530E2,-4.266414492E1
1.600129629E2,-4.824638318E1
1.601254810E2,-4.403909950E1
1.602296649E2,-5.057780191E1
1.603422639E2,-5.108506526E1
1.604464179E2,-5.121558697E1
1.605590019E2,-4.447852195E1
1.606630319E2,-4.235255034E1
1.607713540E2,-4.672553349E1
1.608796769E2,-5.146359856E1
1.609859560E2,-4.814812244E1
1.610963670E2,-5.048564837E1
1.612089549E2,-4.424480265E1
1.613130649E2,-4.322053616E1
1.614228719E2,-4.407649355E1
1.615296860E2,-4.695373947E1
1.616424049E2,-3.856838422E1
1.617464420E2,-4.613845467E1
1.618591039E2,-4.504518552E1
1.619747709E2,-5.011836143E1
1.620798440E2,-4.755919294E1
1.621925570E2,-5.046501770E1
1.622965020E2,-4.721185291E1
1.624090830E2,-4.720004942E1
1.625250130E2,-5.104809050E1
1.626298410E2,-4.678787792E1
1.627417200E2,-5.068822283E1
1.628464390E2,-5.084324411E1
1.629590559E2,-5.108556656E1
1.630751140E2,-5.015448834E1
1.631797580E2,-5.072717639E1
1.632921929E2,-5.171259935E1
1.633965080E2,-5.073421047E1
1.635090059E2,-5.123012396E1
1.636130710E2,-5.094591654E1
1.637172350E2,-5.134637231E1
1.638283280E2,-5.119731088E1
1.639409770E2,-5.152039719E1
1.640440030E2,-4.661974511E1
1.641564939E2,-4.108788371E1
1.642608860E2,-4.613428136E1
1.643734200E2,-4.711785626E1
1.644776570E2,-5.065870713E1
1.645901450E2,-3.940927873E1
1.646942979E2,-4.943751551E1
1.648067080E2,-5.138104882E1
1.649111229E2,-4.293929453E1
1.650209830E2,-4.884590245E1
1.651279750E2,-5.087865165E1
1.652406089E2,-5.050595135E1
1.653447399E2,-5.028165178E1
1.654573720E2,-5.162569769E1
1.655614580E2,-5.096901543E1
1.656737020E2,-4.385179644E1
1.657781880E2,-4.388548731E1
1.658905729E2,-4.521868752E1
1.659974270E2,-5.212934813E1
1.661030240E2,-5.206498106E1
1.662118260E2,-5.088461511E1
1.663244619E2,-5.152775107E1
1.664286720E2,-5.237497445E1
1.665411980E2,-5.121295401E1
1.666454129E2,-5.106862448E1
1.667519790E2,-5.087676865E1
1.668620520E2,-4.492674129E1
1.669748759E2,-5.031642870E1
1.670789419E2,-5.201396480E1
1.671915109E2,-4.769899334E1
1.672956040E2,-5.071757592E1
1.674081060E2,-5.141075082E1
1.675124229E2,-4.623606575E1
1.676251750E2,-5.138487295E1
1.677291670E2,-5.059452089E1
1.678369960E2,-5.076797170E1
1.679459009E2,-4.728123966E1
1.680561140E2,-4.562925546E1
1.681627350E2,-4.764486473E1
1.682728820E2,-4.985489150E1
1.683795830E2,-4.975043376E1
1.684869770E2,-4.754804181E1
1.685991770E2,-5.019621537E1
1.687118050E2,-5.085171257E1
1.688275130E2,-4.655839996E1
1.689341769E2,-5.100175896E1
1.690464849E2,-4.599172181E1
1.691591899E2,-4.992504524E1
1.692632650E2,-5.118585619E1
1.693697100E2,-4.686702582E1
1.694800750E2,-4.899257154E1
1.695927329E2,-4.587016304E1
1.696968479E2,-4.472749633E1
1.698088529E2,-5.001459070E1
1.699136250E2,-4.437338644E1
1.700221989E2,-5.195077457E1
1.701303380E2,-4.664164112E1
1.702428659E2,-4.687146297E1
1.703471370E2,-4.916650144E1
1.704598659E2,-5.067710060E1
1.705640030E2,-5.191262475E1
1.706767869E2,-5.154746437E1
1.707806580E2,-5.047898564E1
1.708932500E2,-5.123933312E1
1.709998620E2,-5.208034921E1
1.711054579E2,-4.645750140E1
1.712142290E2,-4.678913539E1
1.713269279E2,-4.548553844E1
1.714311850E2,-4.751744092E1
1.715438180E2,-5.053125706E1
1.716477439E2,-5.226868542E1
1.717510500E2,-5.216591154E1
1.718624799E2,-5.138346197E1
1.719753009E2,-5.221667304E1
1.720812720E2,-4.535047687E1
1.721937870E2,-4.189568571E1
1.722981180E2,-4.103129247E1
1.724028289E2,-4.650276385E1
1.725148150E2,-3.929309314E1
1.726275109E2,-4.586023160E1
1.727316910E2,-4.527776413E1
1.728442110E2,-4.863332142E1
1.729483830E2,-4.838943424E1
1.730610310E2,-4.544360410E1
1.731651880E2,-4.242524926E1
1.732778089E2,-5.062975928E1
1.733819189E2,-4.626606567E1
1.734945790E2,-4.852366592E1
1.736013240E2,-4.679770952E1
1.737127850E2,-4.899800869E1
1.738257910E2,-4.949614449E1
1.739322799E2,-4.643289438E1
1.740449370E2,-5.201353475E1
1.741489079E2,-4.342511384E1
1.742595240E2,-4.552601684E1
1.743657459E2,-4.362717055E1
1.744784870E2,-5.031619103E1
1.745825080E2,-4.983133981E1
1.746950589E2,-5.225518460E1
1.748021630E2,-5.215184244E1
1.749127259E2,-5.117799511E1
1.750160259E2,-5.177055066E1
1.751206870E2,-5.101534004E1
1.752293810E2,-5.148855098E1
1.753329179E2,-5.135519394E1
1.754456570E2,-4.502100883E1
1.755521740E2,-4.930073542E1
1.756628829E2,-5.228400083E1
1.757664889E2,-4.311123597E1
1.758700429E2,-4.052728424E1
1.759794799E2,-4.464032387E1
1.760832119E2,-4.556328977E1
1.761933969E2,-4.555359209E1
1.763000280E2,-4.973256360E1
1.764125789E2,-4.485993026E1
1.765167680E2,-4.834157411E1
1.766292230E2,-4.842251441E1
1.767336220E2,-4.725516049E1
1.768461490E2,-4.966787557E1
1.769503859E2,-4.431819659E1
1.770620500E2,-4.016328821E1
1.771671339E2,-4.878858392E1
1.772794859E2,-5.167986390E1
1.773838609E2,-4.654938400E1
1.774961450E2,-5.090289264E1
1.776031469E2,-4.533746790E1
1.777130239E2,-4.984665611E1
1.778174909E2,-5.097885968E1
1.779296889E2,-5.033796570E1
1.780343419E2,-4.984694065E1
1.781464280E2,-4.622134257E1
1.782510669E2,-4.845870224E1
1.783630450E2,-5.055235896E1
1.784677650E2,-4.242483862E1
1.785796750E2,-4.575211333E1
1.786845299E2,-4.938527995E1
1.787964159E2,-4.354145052E1
